	0
clockwork_canary_done	194
broken_clockwork_jewel	195
broken_clockwork_canary_broken_canary	196
house	197
clockwork_canary_closed	198
sprawled	199
clearing	200
canary_canary	201
slavering_fangs	202
land	203
nasty_knife	204
sword	205
broken_canary_forest_path	206
stairway	207
broken_canary_broken_canary	208
it_damage	209
its_beak	210
living_room	211
large_trees	212
contents	213
north	214
clockwork_broken_jewel	215
lapis_lazuli	216
crumpled	217
broken_clockwork	218
dark_cellar_with_narrow_passageway_leading_north	219
Canyon_Bottom	220
brass_lantern	221
you_have_succeeded	222
great_dark_cavern	223
done	224
small_room	225
broken_broken_clockwork_canary	226
your_indelicate_handling	227
forest_leaflet	228
broken_canary_jewel	229
clasp	230
canary_broken_jewel	231
forest_this	232
broken_canary_canary	233
broken_canary_broken_jewel	234
egg_closed	235
canary	236
mighty_frigid_river	237
egg_broken_jewel	238
canary_done	239
North_of_House	240
clockwork_done	241
clockwork	242
small_rocky_beach_on_continuation_of_frigid_river_past_falls	243
looking_knife	244
childless_songbird	245
extremely_fragile	246
glow	247
tree	248
frigid_river	249
someone	250
gold_inlay	251
water	252
nothing	253
clockwork_closed	254
low_branches	255
clove	256
dark_place	257
passages	258
broken_clockwork_canary_forest_path	259
time	260
feat_of_unaccustomed_daring	261
most_eggs	262
carpet	263
nest_in_feat_of_unaccustomed_daring	264
mighty_ramparts	265
glass_bottle_contains	266
broken_clockwork_canary	267
branches	268
egg_jewel	269
garlic	270
clearly_suicidal_maniac	271
chirping	272
quantity_of_water	273
following_canyon_upstream_to_north_may_seen	274
rug	275
song_bird	276
coil	277
it	278
impassable_mountains	279
mountings	280
nest	281
sand	282
table	283
staircase	284
following_canyon_may_seen	285
fangs	286
fragile	287
clove_of_garlic	288
let	289
exit_to_north	290
songbird	291
distance	292
clockwork_canary_nestled	293
place	294
clockwork_canary_forest_path	295
broken_clockwork_canary_broken_clockwork_canary	296
trap	297
spinach	298
white_house	299
canary_broken_clockwork_canary	300
troll_room	301
river	302
exit_to_southwest	303
delicate_clasp	304
dark	305
window	306
broken_lantern	307
broken_clockwork_canary_broken_jewel	308
exit_to_east	309
clearing_with_forest	310
east	311
brown_sack_contains	312
knife	313
Forest_Path	314
rainbow	315
broken_clockwork_done	316
all	317
passage	318
glow_brightly	319
dimly_lit_forest	320
troll_'s_swing	321
broken_canary_done	322
attic_this	323
clockwork_canary_canary	324
nest_on_ground	325
top_of_great_canyon	326
golden_clockwork_canary_nestled	327
forest_path_leaflet	328
broken_clockwork_canary_jewel	329
broken_canary_closed	330
broken_clockwork_canary_clockwork_canary	331
full	332
nasty_looking_knife	333
exit_to_northwest	334
your_head	335
troll	336
part	337
broken_canary	338
leaves	339
hear_in_the_distance_the_chirping_of_a_song_bird.	340
canyon	341
clockwork_broken_clockwork_canary	342
clockwork_canary_broken_canary	343
glow_very_brightly	344
bird	345
bottle	346
land_on_your_feet	347
broken_canary_clockwork_canary	348
crystal_window_below_its_left_wing	349
lamp	350
wall	351
look	352
aragain_falls	353
axe	354
cavern	355
trees_in_directions	356
wooden	357
unconscious_troll	358
open	359
only_exit	360
large_egg	361
