	0
perfectly_round_hole_with_vapor_sifting	119
that_game_you_scored_0_out_of_a_possible_90,_in_259_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	120
down_spongy_moss_embedded_into_your_skin	121
after_few_minutes_can_seen_beneath_dirt	122
rhetorical_question	123
granite_passage	124
your_amazement	125
hole_sifting	126
down_silver_sword_embedded_into_your_skin	127
Gypsum_Flower_Gardens	128
your_gleaming_silver_sword	129
sulfury_smell	130
cave	131
interest	132
that_game_you_scored_2_out_of_a_possible_90,_in_528_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	133
that_game_you_scored_0_out_of_a_possible_90,_in_143_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	134
that_game_you_scored_0_out_of_a_possible_90,_in_682_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	135
at_least_ten_different_types_growing_from_walls	136
spongy	137
change_in_rock_type	138
exit_to_up	139
layer	140
crashing_back_down_in_torrent	141
towering_stalactites	142
smell	143
perfectly_round_hole_with_vapor_slowly_sifting_from_it	144
Cool_Cavern	145
fine_pair_of_glowing_hands_(providing_light)	146
completely_symmetrical	147
other	148
your_score	149
trap_door	150
mineralized_corridor_granite_walls	151
one_its_petals	152
that_game_you_scored_0_out_of_a_possible_90,_in_136_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	153
that_game_you_scored_0_out_of_a_possible_90,_in_271_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	154
that_game_you_scored_0_out_of_a_possible_90,_in_21_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	155
ceiling	156
exit_to_down	157
considerably_cooler	158
body	159
Mineralized_Corridor	160
south_passage_covered_from_top_with_soft_spongy_moss	161
2	162
exit_to_north	163
that_game_you_scored_0_out_of_a_possible_90,_in_99_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	164
wall	165
hole_slowly_sifting	166
layer_of_dirt	167
film	168
field	169
can_seen_beneath_dirt	170
sword	171
pile	172
that_game_you_scored_0_out_of_a_possible_90,_in_165_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	173
at_least_ten_types	174
slight_rumbling	175
Frozen_Foyer	176
east_west	177
block	178
droplets	179
passage_covered_from_top_with_spongy_moss	180
perfectly_round_hole_slowly_sifting	181
rumbling_beneath_your_feet	182
silver_sword	183
south_passage_covered_from_top	184
saved_game	185
cool	186
blows	187
hole_with_vapor_slowly_sifting	188
one_its_spiny_petals	189
moss	190
peppered	191
light_tracks	192
stone_steps_leading	193
at_least_ten_different_types_of_fungi	194
as_time	195
progress_north	196
restart	197
your_skin	198
leading	199
crashing_down	200
Unimpressive_Grotto	201
round_hole_slowly_sifting_from_it	202
round_object	203
gaseous_geyser	204
that_game_you_scored_0_out_of_a_possible_90,_in_173_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	205
breeze_coming	206
tight_here	207
damp_sponge	208
gypsum_flower	209
that_game_you_scored_0_out_of_a_possible_90,_in_97_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	210
gasp_and_choke_in_the_oxygen-deprived_environment._You'd_better_move_quickly.	211
perfectly_round_hole_slowly_sifting_from_it	212
south_passage_covered_from_top_to_bottom_with_moss	213
become	214
spongy_moss	215
change_in_rock_type_from_molten	216
that_game_you_scored_0_out_of_a_possible_90,_in_91_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	217
severed_piece	218
flowers	219
one_its_spiny_petals_in_your_honor	220
that_game_you_scored_0_out_of_a_possible_90,_in_131_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	221
pass_out_due_to_lack_of_oxygen_and_never_wake.	222
quite_tight_here	223
that_game_you_scored_0_out_of_a_possible_90,_in_630_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	224
kiss	225
chills	226
perfectly_round_hole_sifting	227
south	228
sentinels_standing_in_light	229
slight_rumbling_beneath_your_feet	230
cratered_wall_to_west	231
wooden_trapdoor	232
tracks	233
move	234
porous	235
you_walk_across_it	236
trap_door_placed_squarely	237
piece	238
fungi	239
that_game_you_scored_0_out_of_a_possible_90,_in_519_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	240
that_game_you_scored_0_out_of_a_possible_90,_in_341_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	241
passage_covered_from_top_with_soft_moss	242
round_hole_with_vapor_sifting_from_it	243
insane_frenzy	244
trap_door_placed_in_center	245
east_west_passage	246
cratered_wall	247
surprisingly_cool	248
rank_of_ooze_candidate	249
tight	250
overpowering	251
open_areas	252
that_game_you_scored_0_out_of_a_possible_90,_in_216_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	253
temperature	254
that_game_you_scored_0_out_of_a_possible_90,_in_179_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	255
that_game_you_scored_0_out_of_a_possible_90,_in_62_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	256
teeth_from_cave_'s_walls	257
can_seen_in_distance	258
humanoid	259
that_game_you_scored_0_out_of_a_possible_90,_in_423_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	260
campaign	261
rocky_terrain	262
that_game_you_scored_0_out_of_a_possible_90,_in_98_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	263
outcroppings	264
quit	265
crashing_in_torrent	266
perfectly_round_hole_with_vapor_slowly_sifting	267
pile_of_sediment	268
your_hands	269
that_game_you_scored_0_out_of_a_possible_90,_in_10_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	270
enough_of_flowers	271
trap_door_placed_squarely_in_center	272
You_have_died_***	273
cool_breeze_coming_from_west	274
outcroppings_of_minerals	275
floor	276
that_game_you_scored_0_out_of_a_possible_90,_in_229_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	277
big_bag_of_lye	278
Cleaning_Closet	279
dry_mud	280
north_south_passage_covered_from_top_to_bottom	281
chute	282
that_game_you_scored_0_out_of_a_possible_90,_in_413_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	283
you	284
south_passage_covered	285
sponge	286
north_south_passage_covered_from_top_to_bottom_with_soft_moss	287
passage_covered_from_top_to_bottom_with_moss	288
sight	289
little_time_here	290
Molten_Landscape	291
lava_tube	292
its_spiny_petals_in_your_honor	293
sheds	294
game_of_light_spell	295
jacob	296
silver	297
used	298
corner_of_room	299
bag	300
powdered_sediment	301
ground_shakes_a_bit_underneath_you.	302
steps	303
round_hole_with_vapor_sifting	304
cavern	305
that	306
geyser	307
what_looks_like_scene	308
time	309
crashing_back_in_torrent	310
field_of_strange_fossilized_outcroppings	311
that_game_you_scored_0_out_of_a_possible_90,_in_576_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	312
full_score_for_game	313
most_affectionate_kiss	314
symmetrical	315
damp_cave_with_passage	316
oxygen_deprived_environment	317
that_game_you_scored_0_out_of_a_possible_90,_in_221_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	318
terrain	319
south_passage_covered_from_top_to_bottom_with_soft_moss	320
your_balance	321
powder	322
crashing	323
that_game_you_scored_0_out_of_a_possible_90,_in_230_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	324
stone_steps_leading_up_to_west	325
south_passage_covered_from_top_with_soft_moss	326
frosty_film	327
fine_pair	328
you_like_to_RESTART,_RESTORE_a_saved_game,_give_the_FULL_score_for_that_game_or_QUIT	329
earth	330
cool_breeze_coming	331
cooler	332
change_in_rock_type_from_molten_to_granite	333
north_south_passage_covered_from_top_with_soft_moss	334
corner	335
that_game_you_scored_0_out_of_a_possible_90,_in_196_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	336
south_passage_covered_from_top_to_bottom_with_spongy_moss	337
your_silver_sword	338
that_game_you_scored_0_out_of_a_possible_90,_in_41_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	339
an_instant_a_stream_of_sulfurous_water_shoots_through_the_geyser,_100_feet_up_the_shaft._The_water_comes_crashing_back_down	340
Carved_Steps	341
outcroppings_of_different_minerals	342
that_game_you_scored_0_out_of_a_possible_90,_in_55_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	343
gypsum_sediment	344
rocks_in_area	345
passages	346
lack	347
rest	348
down_gleaming_silver_sword_embedded_into_your_skin	349
at_least_ten_types_of_fungi_growing	350
score	351
one_of_its_petals_in_your_honor	352
lack_of_oxygen	353
at_least_ten_types_of_fungi_growing_from_walls	354
full_score	355
at_least_ten_different_types_of_fungi_growing_from_walls	356
sort_of_object	357
position_of_prayer	358
give	359
full_score_for_game_of_light_spell	360
master_craftsman	361
Fungus_Forest	362
halfway_plain	363
room	364
clean	365
your_glowing_hands	366
your_honor	367
that_game_you_scored_0_out_of_a_possible_90,_in_92_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	368
walls	369
that_game_you_scored_0_out_of_a_possible_90,_in_102_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	370
hands	371
lye	372
unimpressive_granite_passage	373
just_you_are_about	374
passage_covered_from_top_with_soft_spongy_moss	375
used_to_underground	376
perfectly_round_hole	377
at_least_ten_types_growing_from_walls	378
two_points	379
that_game_you_scored_0_out_of_a_possible_90,_in_284_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	380
carved	381
molten	382
this	383
nearby_flower	384
southeast	385
that_game_you_scored_0_out_of_a_possible_90,_in_152_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	386
Narrow_Passage	387
unstable	388
bigger	389
rhetorical	390
time_here	391
underground	392
slightly_unstable	393
stalactites	394
closet	395
north_south_passage_covered_from_top_with_moss	396
that_game_you_scored_0_out_of_a_possible_90,_in_392_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	397
can_seen_to_north	398
trap_door_placed	399
that_game_you_scored_0_out_of_a_possible_90,_in_241_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	400
porous_cratered_wall_to_west	401
cool_breeze	402
set	403
that_game_you_scored_0_out_of_a_possible_90,_in_307_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	404
at_least_ten_different_types	405
rocks	406
midway	407
east	408
ordinary	409
hole_slowly_sifting_from_it	410
Rocky_Plateau,_Sixth_Layer	411
grotto	412
that_game_you_scored_0_out_of_a_possible_90,_in_268_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	413
i	414
change	415
that_game_you_scored_0_out_of_a_possible_90,_in_63_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	416
jacob_'s_body	417
position	418
mineralized_corridor_the_granite_walls	419
that_game_you_scored_0_out_of_a_possible_90,_in_80_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	420
light	421
passage_covered_from_top	422
passage_covered_from_top_to_bottom	423
round_hole_with_vapor_slowly_sifting_from_it	424
hole_with_vapor_slowly_sifting_from_it	425
at_least_ten_types_of_fungi	426
small_alcove	427
passage	428
your_affection	429
gentle_breeze	430
north	431
flower	432
breeze	433
north_south_passage_covered_from_top_to_bottom_with_moss	434
south_passage	435
stalagmite	436
corridor	437
hole_with_vapor_sifting	438
one_of_its_spiny_petals_in_your_honor	439
water	440
that_game_you_scored_0_out_of_a_possible_90,_in_130_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	441
crevasses	442
breeze_coming_from_west	443
rest_of_flower	444
that_game_you_scored_2_out_of_a_possible_90,_in_947_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	445
round_hole	446
northwest	447
that_game_you_scored_0_out_of_a_possible_90,_in_95_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	448
huge_glacier	449
rumbling	450
humanoid_skeleton	451
sediment	452
enough_of_poor_flowers	453
round_hole_sifting	454
crashing_back	455
sentinels_standing_in_dim_light	456
cave_'s_roof	457
molten_to_granite	458
exit_to_northwest	459
dirt	460
fury	461
Lonely_Burial_Ground	462
torrent	463
final_leg_of_campaign_'s_pursuit_of_jewel_of_knowledge	464
structures	465
covered	466
air	467
that_game_you_scored_0_out_of_a_possible_90,_in_367_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	468
passage_covered_from_top_to_bottom_with_spongy_moss	469
one_of_its_petals	470
door	471
crushed	472
north_south_passage_covered_from_top	473
better_make_a_move_one_way_or_the_other._You're_really_running_out_of_air.	474
teeth	475
granite_walls	476
hole_with_vapor	477
water_comes	478
after_few_minutes_can_seen	479
at_least_ten_different_types_growing	480
fragile_flowers	481
round_hole_sifting_from_it	482
halfway_molten_plain	483
change_from_molten	484
north_south_passage_covered_from_top_with_soft_spongy_moss	485
its_spiny_petals	486
at_least_ten_types_growing	487
area	488
distinctly_sulfury_smell	489
their_surface	490
like_position_embedded_into_your_skin	491
Lava_Tubes	492
crags	493
glacier	494
instant	495
north_south_passage_covered_from_top_with_spongy_moss	496
can_seen_in_distance_to_north	497
that_game_you_scored_0_out_of_a_possible_90,_in_366_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	498
is_pile_of_sediment	499
bit_underneath_you	500
southwest	501
that_game_you_scored_0_out_of_a_possible_90,_in_470_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	502
uncontrollable_fury	503
Moss_Filled_Cave	504
like_position_of_prayer_embedded_into_your_skin	505
that_game_you_scored_0_out_of_a_possible_90,_in_416_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	506
cool_room_temperature	507
field_of_strange_outcroppings	508
after_minutes_can_seen	509
quite_clean	510
your_spine	511
embedded	512
surrounded_on_sides_by_vast_expanse_of_crags	513
hole_with_vapor_sifting_from_it	514
100_feet	515
gaping_hole	516
petal	517
perfectly_round_hole_with_vapor_sifting_from_it	518
to	519
porous_wall_to_west	520
south_passage_covered_from_top_with_moss	521
porous_wall	522
minerals	523
off_horizon	524
flattered	525
frenzy	526
stone_steps_leading_up	527
game	528
oxygen_environment	529
ground	530
created	531
rank_of_primordial_ooze_candidate	532
that_game_you_scored_0_out_of_a_possible_90,_in_432_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	533
looks	534
Gaseous_Geyser	535
hole	536
that_game_you_scored_0_out_of_a_possible_90,_in_109_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	537
north_lava_tube	538
north_south_passage_covered_from_top_to_bottom_with_soft_spongy_moss	539
Ebony_Expanse	540
fact	541
jagged_teeth	542
narrow	543
its_petals	544
surrounded_on_sides_by_vast_expanse	545
surrounded_on_sides_by_expanse_of_crags	546
that_game_you_scored_0_out_of_a_possible_90,_in_198_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	547
perfectly_round_hole_with_vapor	548
field_of_outcroppings	549
ground_here_seems_slightly_unstable._It_trembles_and_you_lose_your_balance.	550
two	551
at_least_ten_different_types_of_fungi_growing	552
that_game_you_scored_0_out_of_a_possible_90,_in_35_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	553
wall_to_west	554
sort	555
north_south_passage_covered	556
that_game_you_scored_0_out_of_a_possible_90,_in_189_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	557
passage_covered_from_top_to_bottom_with_soft_spongy_moss	558
crashing_down_in_torrent	559
it	560
big_bag	561
trapdoor	562
mud	563
change_from_molten_to_granite	564
can_feel_a_slight_rumbling_beneath_your_feet.	565
gods	566
rocky_plateau	567
that_game_you_scored_0_out_of_a_possible_90,_in_220_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	568
that_game_you_scored_0_out_of_a_possible_90,_in_126_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	569
passage_covered_from_top_with_moss	570
north_gaping_lava_tube	571
enough	572
rock_type	573
centre_of_room	574
that_game_you_scored_0_out_of_a_possible_90,_in_784_turns,_earning_you_the_rank_of_Primordial_Ooze_Candidate.	575
pile_of_powdered_sediment	576
river	577
guidance	578
